job_id,job_title,job_category,experience_level,years_of_experience,education_required,annual_salary_usd,country,remote_work,company_size,industry,ai_salary_premium_pct,demand_score,demand_growth_yoy_pct,benefits_score_10,posting_year,posting_month,is_remote_friendly,is_llm_role,salary_tier
AIJOB0459,MLOps Engineer,ML Operations,Senior (6-9 yrs),3,Bachelor's,157000,Singapore,On-site,Startup (1-50),Energy,12.3,93,80.2,8.6,2026,2,0,0,Upper-Mid ($150-200k)
AIJOB0460,Data Engineer (AI),Data Engineering,Lead (10+ yrs),8,PhD,264000,USA,Hybrid,Mid-size (501-5000),Government,16,88,29.4,9.1,2025,7,1,0,Senior ($200-300k)
AIJOB0461,Generative AI Engineer,AI Engineering,Entry (0-2 yrs),3,PhD,150000,Germany,Hybrid,SME (51-500),Government,13,95,54,8,2026,2,1,1,Mid ($100-150k)
AIJOB0462,Senior ML Engineer,AI Engineering,Mid (3-5 yrs),5,Bachelor's,180000,India,Hybrid,Enterprise (5000+),Manufacturing,16.5,96,71.8,6.5,2026,3,1,0,Upper-Mid ($150-200k)
AIJOB0463,Prompt Engineer,AI Engineering,Mid (3-5 yrs),1,Bachelor's,108000,UK,Hybrid,SME (51-500),Consulting,6.3,82,19.8,6.6,2025,3,1,1,Mid ($100-150k)
AIJOB0464,Senior ML Engineer,AI Engineering,Entry (0-2 yrs),11,Associate's,180000,UK,Hybrid,Startup (1-50),Research,15.8,96,65.8,7.1,2025,11,1,0,Upper-Mid ($150-200k)
AIJOB0465,ML Engineer,AI Engineering,Mid (3-5 yrs),9,Bachelor's,120000,China,Hybrid,SME (51-500),Finance,17.8,97,24.1,6.8,2026,1,1,0,Mid ($100-150k)
AIJOB0466,LLM Engineer,AI Engineering,Entry (0-2 yrs),7,Bootcamp/Self-taught,195000,USA,Hybrid,Big Tech (FAANG+),Finance,8.5,98,39.5,6.9,2025,2,1,1,Upper-Mid ($150-200k)
AIJOB0467,Senior ML Engineer,AI Engineering,Entry (0-2 yrs),8,PhD,283000,USA,On-site,Big Tech (FAANG+),Technology,8.9,96,37.5,9.7,2026,2,0,0,Senior ($200-300k)
AIJOB0468,AI Security Engineer,Security,Lead (10+ yrs),4,PhD,312000,USA,Hybrid,Mid-size (501-5000),Government,16.7,80,5.9,6.6,2026,1,1,0,Elite (>$300k)
AIJOB0469,AI Agent Developer,AI Engineering,Mid (3-5 yrs),3,Master's,241000,USA,On-site,SME (51-500),Automotive,14.1,96,20.5,6.6,2026,2,0,1,Senior ($200-300k)
AIJOB0470,Data Scientist,Data Science,Senior (6-9 yrs),8,Associate's,222000,USA,On-site,SME (51-500),Healthcare,7,92,40.8,6.3,2026,2,0,0,Senior ($200-300k)
AIJOB0471,Computer Vision Engineer,AI Engineering,Lead (10+ yrs),10,Master's,336000,Global,Hybrid,Mid-size (501-5000),Education,8.9,87,28.8,7.4,2026,3,1,0,Elite (>$300k)
AIJOB0472,AI Solutions Architect,Architecture,Entry (0-2 yrs),14,Master's,180000,Germany,On-site,Startup (1-50),Finance,16.7,84,21.7,7.3,2026,3,0,0,Upper-Mid ($150-200k)
AIJOB0473,AI Solutions Architect,Architecture,Mid (3-5 yrs),12,Bachelor's,227000,USA,Hybrid,Startup (1-50),Finance,8.4,84,8.9,7.8,2026,2,1,0,Senior ($200-300k)
AIJOB0474,AI Business Analyst,Business,Lead (10+ yrs),4,Bachelor's,216000,USA,Hybrid,Big Tech (FAANG+),Retail,9.8,78,8.5,7,2025,12,1,0,Senior ($200-300k)
AIJOB0475,AI Solutions Architect,Architecture,Mid (3-5 yrs),6,PhD,269000,Netherlands,Fully Remote,Big Tech (FAANG+),Manufacturing,12.8,84,18.4,9,2026,2,1,0,Senior ($200-300k)
AIJOB0476,Data Engineer (AI),Data Engineering,Entry (0-2 yrs),6,Associate's,130000,India,Fully Remote,Enterprise (5000+),Healthcare,17.3,88,17.5,7.2,2026,3,1,0,Mid ($100-150k)
AIJOB0477,Prompt Engineer,AI Engineering,Entry (0-2 yrs),2,Bootcamp/Self-taught,109000,Germany,Hybrid,Big Tech (FAANG+),Energy,5.4,82,28.8,9.7,2026,1,1,1,Mid ($100-150k)
AIJOB0478,Data Engineer (AI),Data Engineering,Senior (6-9 yrs),8,PhD,171000,Singapore,Fully Remote,Startup (1-50),Manufacturing,12.3,88,29.4,7.3,2026,2,1,0,Upper-Mid ($150-200k)
AIJOB0479,Prompt Engineer,AI Engineering,Mid (3-5 yrs),3,Associate's,94000,Singapore,Fully Remote,SME (51-500),Education,7.4,82,18.6,8.4,2026,1,1,1,Entry (<$100k)
AIJOB0480,Multimodal AI Engineer,AI Engineering,Mid (3-5 yrs),7,Master's,208000,France,Fully Remote,Enterprise (5000+),Consulting,15.4,90,5.2,7.4,2025,5,1,0,Senior ($200-300k)
AIJOB0481,Computer Vision Engineer,AI Engineering,Lead (10+ yrs),9,Master's,203000,Germany,On-site,Mid-size (501-5000),Manufacturing,7,87,15.8,8.1,2025,10,0,0,Senior ($200-300k)
AIJOB0482,AI Agent Developer,AI Engineering,Lead (10+ yrs),5,Master's,266000,Australia,Fully Remote,Startup (1-50),Research,13,96,61.1,9,2026,3,1,1,Senior ($200-300k)
AIJOB0483,Computer Vision Engineer,AI Engineering,Senior (6-9 yrs),3,Master's,161000,Japan,Hybrid,SME (51-500),Education,8.4,87,9.7,8.5,2025,4,1,0,Upper-Mid ($150-200k)
AIJOB0484,Robotics Engineer (AI),Robotics,Senior (6-9 yrs),5,Bachelor's,178000,UK,On-site,Enterprise (5000+),Energy,9.4,76,11.5,6.7,2025,6,0,0,Upper-Mid ($150-200k)
AIJOB0485,Deep Learning Engineer,AI Engineering,Lead (10+ yrs),10,Bachelor's,196000,Australia,Hybrid,Startup (1-50),Healthcare,9.3,89,21.5,8.4,2026,1,1,0,Upper-Mid ($150-200k)
AIJOB0486,AI Product Manager,Product,Entry (0-2 yrs),6,Master's,147000,Singapore,Fully Remote,Enterprise (5000+),Media,10.2,85,14.1,9.4,2025,3,1,0,Mid ($100-150k)
AIJOB0487,NLP Engineer,AI Engineering,Senior (6-9 yrs),4,PhD,300000,USA,Hybrid,SME (51-500),Automotive,4.4,91,76.8,8.7,2026,1,1,0,Senior ($200-300k)
AIJOB0488,AI Business Analyst,Business,Mid (3-5 yrs),5,Master's,95000,India,Hybrid,Mid-size (501-5000),Energy,10,78,13.8,9.4,2026,2,1,0,Entry (<$100k)
AIJOB0489,AI Research Scientist,Research,Senior (6-9 yrs),12,Associate's,297000,USA,On-site,Big Tech (FAANG+),Automotive,14.6,88,14.3,9,2025,6,0,0,Senior ($200-300k)
AIJOB0490,AI Infrastructure Eng,Infrastructure,Mid (3-5 yrs),5,Bootcamp/Self-taught,222000,USA,Hybrid,Mid-size (501-5000),Finance,15.2,85,28.7,9.1,2026,3,1,0,Senior ($200-300k)
AIJOB0491,AI Agent Developer,AI Engineering,Senior (6-9 yrs),2,PhD,253000,Netherlands,Hybrid,Enterprise (5000+),Energy,13.8,96,35.8,8.4,2026,1,1,1,Senior ($200-300k)
AIJOB0492,AI Solutions Architect,Architecture,Lead (10+ yrs),14,Bachelor's,276000,France,Hybrid,SME (51-500),Research,11.2,84,13.6,6.3,2026,2,1,0,Senior ($200-300k)
AIJOB0493,RAG Engineer,AI Engineering,Senior (6-9 yrs),7,Bootcamp/Self-taught,293000,USA,Fully Remote,Enterprise (5000+),Technology,4,94,87.5,9.3,2026,1,1,1,Senior ($200-300k)
AIJOB0494,AI Research Scientist,Research,Senior (6-9 yrs),4,Associate's,221000,USA,Hybrid,SME (51-500),Retail,17.2,88,19.6,6.5,2025,3,1,0,Senior ($200-300k)
AIJOB0495,AI Compliance Manager,Governance,Lead (10+ yrs),6,Bachelor's,100000,India,Fully Remote,Enterprise (5000+),Retail,15.1,68,13.8,9.2,2025,11,1,0,Entry (<$100k)
AIJOB0496,Generative AI Engineer,AI Engineering,Entry (0-2 yrs),2,Bootcamp/Self-taught,150000,USA,Fully Remote,Startup (1-50),Automotive,15.6,95,52.5,7.2,2026,3,1,1,Mid ($100-150k)
AIJOB0497,AI Solutions Architect,Architecture,Entry (0-2 yrs),11,Master's,245000,USA,Hybrid,Big Tech (FAANG+),Consulting,16.7,84,21.2,6.6,2026,3,1,0,Senior ($200-300k)
AIJOB0498,Data Scientist,Data Science,Lead (10+ yrs),5,Master's,167000,UK,Hybrid,Startup (1-50),Government,6.6,92,18.9,7,2025,11,1,0,Upper-Mid ($150-200k)
AIJOB0499,LLM Engineer,AI Engineering,Senior (6-9 yrs),6,Master's,208000,Netherlands,On-site,SME (51-500),Consulting,3.8,98,23.4,9.4,2026,1,0,1,Senior ($200-300k)
AIJOB0500,Senior ML Engineer,AI Engineering,Senior (6-9 yrs),11,Master's,226000,Japan,Hybrid,Startup (1-50),Automotive,10.9,96,58.5,8.8,2025,9,1,0,Senior ($200-300k)
AIJOB0501,AI Infrastructure Eng,Infrastructure,Senior (6-9 yrs),8,Master's,140000,China,Hybrid,Enterprise (5000+),Consulting,11.3,85,9.4,7,2025,11,1,0,Mid ($100-150k)
AIJOB0502,AI Compliance Manager,Governance,Senior (6-9 yrs),10,Bootcamp/Self-taught,240000,USA,Fully Remote,Big Tech (FAANG+),Consulting,16.4,68,18.1,6.6,2025,2,1,0,Senior ($200-300k)
AIJOB0503,Data Scientist,Data Science,Lead (10+ yrs),6,Bootcamp/Self-taught,176000,France,Fully Remote,Mid-size (501-5000),Retail,9.2,92,71.5,9.3,2026,3,1,0,Upper-Mid ($150-200k)
AIJOB0504,AI Ethics Officer,Governance,Entry (0-2 yrs),7,Master's,144000,USA,On-site,Mid-size (501-5000),Research,17.2,72,14.4,6.4,2025,11,0,0,Mid ($100-150k)
AIJOB0505,Multimodal AI Engineer,AI Engineering,Mid (3-5 yrs),5,PhD,234000,Japan,Hybrid,Enterprise (5000+),Energy,11.4,90,20.3,7.6,2026,2,1,0,Senior ($200-300k)
AIJOB0506,MLOps Engineer,ML Operations,Lead (10+ yrs),4,Master's,259000,USA,Hybrid,Startup (1-50),Technology,10.2,93,75.3,6.5,2026,1,1,0,Senior ($200-300k)
AIJOB0507,Prompt Engineer,AI Engineering,Entry (0-2 yrs),3,PhD,90000,Singapore,Fully Remote,Startup (1-50),Energy,5,82,5.8,9.5,2025,11,1,1,Entry (<$100k)
AIJOB0508,AI Agent Developer,AI Engineering,Lead (10+ yrs),4,Bachelor's,315000,Australia,Hybrid,Enterprise (5000+),Healthcare,10,96,37.3,7.1,2026,2,1,1,Elite (>$300k)
AIJOB0509,Robotics Engineer (AI),Robotics,Lead (10+ yrs),10,Bachelor's,246000,USA,On-site,Enterprise (5000+),Education,13.6,76,28.9,7.6,2026,3,0,0,Senior ($200-300k)
AIJOB0510,MLOps Engineer,ML Operations,Senior (6-9 yrs),7,Master's,271000,UK,Hybrid,Big Tech (FAANG+),Media,8.5,93,19,9.2,2026,2,1,0,Senior ($200-300k)
AIJOB0511,RAG Engineer,AI Engineering,Lead (10+ yrs),2,PhD,336000,USA,Hybrid,Mid-size (501-5000),Consulting,4.1,94,60.9,8.7,2026,2,1,1,Elite (>$300k)
AIJOB0512,RAG Engineer,AI Engineering,Entry (0-2 yrs),2,Bachelor's,145000,USA,Hybrid,Startup (1-50),Education,9.5,94,36.9,7.8,2025,4,1,1,Mid ($100-150k)
AIJOB0513,Robotics Engineer (AI),Robotics,Lead (10+ yrs),5,Associate's,206000,Germany,Hybrid,Big Tech (FAANG+),Research,10,76,17,7.1,2025,10,1,0,Senior ($200-300k)
AIJOB0514,AI Ethics Officer,Governance,Lead (10+ yrs),5,Bootcamp/Self-taught,188000,Singapore,Hybrid,Mid-size (501-5000),Energy,13.8,72,5.9,8.5,2026,2,1,0,Upper-Mid ($150-200k)
AIJOB0515,ML Engineer,AI Engineering,Lead (10+ yrs),5,Bootcamp/Self-taught,197000,Singapore,Hybrid,SME (51-500),Manufacturing,13.6,97,48.5,9.3,2025,11,1,0,Upper-Mid ($150-200k)
AIJOB0516,MLOps Engineer,ML Operations,Lead (10+ yrs),7,Bootcamp/Self-taught,191000,Australia,Fully Remote,Startup (1-50),Energy,11.5,93,60.1,7.5,2025,12,1,0,Upper-Mid ($150-200k)
AIJOB0517,AI Research Scientist,Research,Entry (0-2 yrs),11,Bootcamp/Self-taught,115000,UK,Hybrid,Startup (1-50),Energy,8.4,88,23.7,7.7,2025,11,1,0,Mid ($100-150k)
AIJOB0518,AI Engineer,AI Engineering,Entry (0-2 yrs),7,Bootcamp/Self-taught,103000,USA,Fully Remote,Mid-size (501-5000),Automotive,12.3,95,53.6,9,2025,1,1,0,Mid ($100-150k)
AIJOB0519,AI Agent Developer,AI Engineering,Entry (0-2 yrs),4,Master's,184000,USA,Fully Remote,SME (51-500),Energy,13,96,41,9.4,2026,1,1,1,Upper-Mid ($150-200k)
AIJOB0520,AI Solutions Architect,Architecture,Entry (0-2 yrs),14,Associate's,180000,Netherlands,Fully Remote,Enterprise (5000+),Automotive,10.9,84,25.7,7.5,2025,3,1,0,Upper-Mid ($150-200k)
AIJOB0521,MLOps Engineer,ML Operations,Mid (3-5 yrs),7,Associate's,251000,USA,Hybrid,Big Tech (FAANG+),Technology,10.6,93,39.4,8.9,2025,9,1,0,Senior ($200-300k)
AIJOB0522,Generative AI Engineer,AI Engineering,Mid (3-5 yrs),6,Bootcamp/Self-taught,150000,Canada,Hybrid,Startup (1-50),Healthcare,8.4,95,17.6,7.9,2026,2,1,1,Mid ($100-150k)
AIJOB0523,AI Ethics Officer,Governance,Entry (0-2 yrs),7,Bachelor's,110000,France,Hybrid,SME (51-500),Government,12.3,72,15.7,6.5,2026,3,1,0,Mid ($100-150k)
AIJOB0524,Data Engineer (AI),Data Engineering,Senior (6-9 yrs),3,Bootcamp/Self-taught,159000,Singapore,Fully Remote,SME (51-500),Technology,10.5,88,6.4,6.2,2026,2,1,0,Upper-Mid ($150-200k)
AIJOB0525,ML Engineer,AI Engineering,Mid (3-5 yrs),9,PhD,155000,Canada,Fully Remote,Mid-size (501-5000),Education,17.4,97,72,7.1,2026,3,1,0,Upper-Mid ($150-200k)
AIJOB0526,Computer Vision Engineer,AI Engineering,Entry (0-2 yrs),9,Bachelor's,146000,Canada,Fully Remote,Big Tech (FAANG+),Manufacturing,8.5,87,5.9,6.9,2026,2,1,0,Mid ($100-150k)
AIJOB0527,Data Scientist,Data Science,Entry (0-2 yrs),5,PhD,188000,USA,Hybrid,Enterprise (5000+),Government,4.6,92,42.7,8.5,2026,3,1,0,Upper-Mid ($150-200k)
AIJOB0528,MLOps Engineer,ML Operations,Senior (6-9 yrs),9,Bachelor's,312000,USA,Fully Remote,Big Tech (FAANG+),Government,17.3,93,69.9,9.1,2026,3,1,0,Elite (>$300k)
AIJOB0529,Multimodal AI Engineer,AI Engineering,Lead (10+ yrs),7,Bootcamp/Self-taught,323000,France,Fully Remote,Big Tech (FAANG+),Retail,17.5,90,7.1,6.9,2026,2,1,0,Elite (>$300k)
AIJOB0530,AI Business Analyst,Business,Senior (6-9 yrs),4,PhD,125000,Australia,On-site,Startup (1-50),Education,8.1,78,5.9,7.4,2026,3,0,0,Mid ($100-150k)
AIJOB0531,Deep Learning Engineer,AI Engineering,Entry (0-2 yrs),8,PhD,141000,Netherlands,On-site,Startup (1-50),Healthcare,4.2,89,26.8,8.5,2025,11,0,0,Mid ($100-150k)
AIJOB0532,ML Engineer,AI Engineering,Lead (10+ yrs),6,Associate's,310000,USA,Fully Remote,Big Tech (FAANG+),Media,14,97,40.5,6.3,2026,3,1,0,Elite (>$300k)
AIJOB0533,Senior ML Engineer,AI Engineering,Senior (6-9 yrs),11,Associate's,188000,UK,Hybrid,SME (51-500),Manufacturing,11.6,96,86.2,9.4,2025,5,1,0,Upper-Mid ($150-200k)
AIJOB0534,RAG Engineer,AI Engineering,Senior (6-9 yrs),3,Bachelor's,285000,USA,Fully Remote,SME (51-500),Energy,9.6,94,42.7,8.2,2026,1,1,1,Senior ($200-300k)
AIJOB0535,LLM Engineer,AI Engineering,Mid (3-5 yrs),6,Associate's,174000,USA,Hybrid,Startup (1-50),Energy,4.7,98,32.7,8.9,2025,8,1,1,Upper-Mid ($150-200k)
AIJOB0536,AI Product Manager,Product,Lead (10+ yrs),6,Bootcamp/Self-taught,246000,USA,Fully Remote,SME (51-500),Energy,17.9,85,28.1,6.9,2026,3,1,0,Senior ($200-300k)
AIJOB0537,AI Business Analyst,Business,Senior (6-9 yrs),2,PhD,216000,USA,Hybrid,Big Tech (FAANG+),Education,15.7,78,27.5,9.3,2025,2,1,0,Senior ($200-300k)
AIJOB0538,Prompt Engineer,AI Engineering,Lead (10+ yrs),1,Bachelor's,195000,Germany,Hybrid,Big Tech (FAANG+),Research,8,82,8,9.4,2026,3,1,1,Upper-Mid ($150-200k)
AIJOB0539,RAG Engineer,AI Engineering,Entry (0-2 yrs),4,Bachelor's,145000,China,Fully Remote,Startup (1-50),Healthcare,7.2,94,42,8.5,2025,8,1,1,Mid ($100-150k)
AIJOB0540,AI Research Scientist,Research,Senior (6-9 yrs),11,Bachelor's,237000,UAE,On-site,Big Tech (FAANG+),Healthcare,17.5,88,27.1,8.8,2026,2,0,0,Senior ($200-300k)
AIJOB0541,AI Business Analyst,Business,Entry (0-2 yrs),2,PhD,95000,China,Fully Remote,Mid-size (501-5000),Retail,15.5,78,28.1,8.5,2025,4,1,0,Entry (<$100k)
AIJOB0542,Robotics Engineer (AI),Robotics,Entry (0-2 yrs),6,Associate's,125000,UAE,Hybrid,SME (51-500),Energy,12.4,76,8.2,7.7,2026,3,1,0,Mid ($100-150k)
AIJOB0543,AI Infrastructure Eng,Infrastructure,Lead (10+ yrs),9,Bootcamp/Self-taught,287000,USA,Hybrid,Enterprise (5000+),Healthcare,10.8,85,20.8,7.9,2026,3,1,0,Senior ($200-300k)
AIJOB0544,AI Infrastructure Eng,Infrastructure,Lead (10+ yrs),9,Bachelor's,210000,Canada,Hybrid,Startup (1-50),Energy,17.4,85,21.8,7,2025,3,1,0,Senior ($200-300k)
AIJOB0545,Generative AI Engineer,AI Engineering,Mid (3-5 yrs),2,Master's,230000,Global,Hybrid,Mid-size (501-5000),Technology,10.6,95,42.8,8.2,2026,2,1,1,Senior ($200-300k)
AIJOB0546,AI Security Engineer,Security,Mid (3-5 yrs),10,PhD,210000,USA,Fully Remote,Mid-size (501-5000),Finance,17,80,24.1,7.6,2026,1,1,0,Senior ($200-300k)
AIJOB0547,Multimodal AI Engineer,AI Engineering,Mid (3-5 yrs),8,Bootcamp/Self-taught,160000,Netherlands,Hybrid,Startup (1-50),Education,14.9,90,5.7,7,2025,7,1,0,Upper-Mid ($150-200k)
AIJOB0548,ML Engineer,AI Engineering,Senior (6-9 yrs),10,PhD,207000,Japan,Hybrid,Mid-size (501-5000),Education,13.7,97,27.2,6.8,2026,3,1,0,Senior ($200-300k)
AIJOB0549,RAG Engineer,AI Engineering,Entry (0-2 yrs),2,Bachelor's,145000,Canada,Fully Remote,SME (51-500),Healthcare,5.8,94,67.4,7.1,2025,6,1,1,Mid ($100-150k)
AIJOB0550,AI Product Manager,Product,Mid (3-5 yrs),4,Bachelor's,140000,Netherlands,Hybrid,SME (51-500),Automotive,14.9,85,5.8,8.8,2026,2,1,0,Mid ($100-150k)
AIJOB0551,AI Agent Developer,AI Engineering,Senior (6-9 yrs),6,Bachelor's,178000,Australia,Fully Remote,SME (51-500),Media,11,96,48.5,6.4,2026,3,1,1,Upper-Mid ($150-200k)
AIJOB0552,AI Ethics Officer,Governance,Lead (10+ yrs),10,Bachelor's,172000,Australia,Hybrid,Mid-size (501-5000),Research,11.7,72,18.7,6.4,2025,1,1,0,Upper-Mid ($150-200k)
AIJOB0553,LLM Engineer,AI Engineering,Senior (6-9 yrs),7,Bootcamp/Self-taught,226000,UK,On-site,Enterprise (5000+),Energy,4,98,60,7.8,2026,3,0,1,Senior ($200-300k)
AIJOB0554,AI Compliance Manager,Governance,Lead (10+ yrs),8,PhD,173000,UK,Hybrid,Startup (1-50),Retail,15.6,68,24.9,8.1,2025,11,1,0,Upper-Mid ($150-200k)
AIJOB0555,NLP Engineer,AI Engineering,Lead (10+ yrs),4,Associate's,236000,Canada,Hybrid,Enterprise (5000+),Healthcare,3.9,91,29.4,9.3,2025,7,1,0,Senior ($200-300k)
AIJOB0556,AI Ethics Officer,Governance,Lead (10+ yrs),12,Master's,252000,USA,Hybrid,Big Tech (FAANG+),Media,16.9,72,19.1,6.6,2025,11,1,0,Senior ($200-300k)
AIJOB0557,Deep Learning Engineer,AI Engineering,Senior (6-9 yrs),8,Bootcamp/Self-taught,141000,China,Hybrid,Mid-size (501-5000),Healthcare,10,89,5.1,8.7,2025,2,1,0,Mid ($100-150k)
AIJOB0558,Robotics Engineer (AI),Robotics,Entry (0-2 yrs),5,Bachelor's,125000,Switzerland,Hybrid,Mid-size (501-5000),Retail,17.1,76,15.7,8.8,2025,7,1,0,Mid ($100-150k)
AIJOB0559,Computer Vision Engineer,AI Engineering,Mid (3-5 yrs),4,Bachelor's,194000,Japan,Hybrid,Big Tech (FAANG+),Media,8.4,87,13.3,8.9,2026,2,1,0,Upper-Mid ($150-200k)
AIJOB0560,Generative AI Engineer,AI Engineering,Mid (3-5 yrs),3,Master's,150000,China,Hybrid,Enterprise (5000+),Technology,17,95,18.8,7.9,2026,3,1,1,Mid ($100-150k)
AIJOB0561,AI Ethics Officer,Governance,Entry (0-2 yrs),10,Master's,110000,Canada,Fully Remote,Mid-size (501-5000),Consulting,15.1,72,26,8.1,2026,2,1,0,Mid ($100-150k)
AIJOB0562,Multimodal AI Engineer,AI Engineering,Lead (10+ yrs),9,PhD,360000,USA,Fully Remote,Big Tech (FAANG+),Media,17.2,90,9.8,7.4,2026,1,1,0,Elite (>$300k)
AIJOB0563,Deep Learning Engineer,AI Engineering,Mid (3-5 yrs),8,Bachelor's,173000,Switzerland,Hybrid,Mid-size (501-5000),Consulting,3.3,89,22.4,7,2026,3,1,0,Upper-Mid ($150-200k)
AIJOB0564,AI Engineer,AI Engineering,Lead (10+ yrs),7,Bootcamp/Self-taught,278000,Global,Hybrid,Big Tech (FAANG+),Finance,16.5,95,19.1,8.4,2025,2,1,0,Senior ($200-300k)
AIJOB0565,Robotics Engineer (AI),Robotics,Entry (0-2 yrs),8,PhD,125000,Germany,On-site,SME (51-500),Finance,15.6,76,8.7,7,2025,1,0,0,Mid ($100-150k)
AIJOB0566,Computer Vision Engineer,AI Engineering,Lead (10+ yrs),3,Master's,145000,China,Fully Remote,SME (51-500),Energy,3.6,87,28,6.7,2025,6,1,0,Mid ($100-150k)
AIJOB0567,AI Business Analyst,Business,Entry (0-2 yrs),5,Master's,131000,USA,Hybrid,SME (51-500),Technology,10.9,78,12,8.1,2026,1,1,0,Mid ($100-150k)
AIJOB0568,Computer Vision Engineer,AI Engineering,Senior (6-9 yrs),7,PhD,286000,USA,Hybrid,SME (51-500),Consulting,4.2,87,28.7,8.2,2025,10,1,0,Senior ($200-300k)
AIJOB0569,Deep Learning Engineer,AI Engineering,Senior (6-9 yrs),7,Master's,196000,Netherlands,On-site,Mid-size (501-5000),Retail,3.8,89,21.5,6.7,2025,10,0,0,Upper-Mid ($150-200k)
AIJOB0570,AI Product Manager,Product,Lead (10+ yrs),6,Associate's,312000,Singapore,Fully Remote,Big Tech (FAANG+),Consulting,9.9,85,14,6.6,2026,1,1,0,Elite (>$300k)
AIJOB0571,AI Solutions Architect,Architecture,Lead (10+ yrs),9,Bootcamp/Self-taught,180000,China,On-site,Enterprise (5000+),Media,12.3,84,11.7,8.2,2026,1,0,0,Upper-Mid ($150-200k)
AIJOB0572,AI Security Engineer,Security,Mid (3-5 yrs),5,Associate's,160000,USA,Hybrid,Mid-size (501-5000),Healthcare,14.6,80,10,6.7,2025,3,1,0,Upper-Mid ($150-200k)
AIJOB0573,NLP Engineer,AI Engineering,Entry (0-2 yrs),8,Master's,179000,USA,Hybrid,Enterprise (5000+),Media,7.9,91,81.6,8.5,2026,3,1,0,Upper-Mid ($150-200k)
AIJOB0574,NLP Engineer,AI Engineering,Mid (3-5 yrs),5,PhD,287000,USA,Fully Remote,Enterprise (5000+),Automotive,4.2,91,32.2,7.4,2026,1,1,0,Senior ($200-300k)
AIJOB0575,RAG Engineer,AI Engineering,Entry (0-2 yrs),3,Master's,145000,China,Hybrid,Enterprise (5000+),Government,6,94,35.8,7.5,2026,1,1,1,Mid ($100-150k)
AIJOB0576,Computer Vision Engineer,AI Engineering,Mid (3-5 yrs),4,Bootcamp/Self-taught,145000,Netherlands,Hybrid,SME (51-500),Healthcare,5.7,87,16.4,7.8,2026,2,1,0,Mid ($100-150k)
AIJOB0577,Prompt Engineer,AI Engineering,Lead (10+ yrs),1,PhD,240000,USA,Hybrid,Mid-size (501-5000),Government,5.7,82,21.9,6.6,2025,12,1,1,Senior ($200-300k)
AIJOB0578,AI Business Analyst,Business,Lead (10+ yrs),4,Bootcamp/Self-taught,111000,Germany,Hybrid,SME (51-500),Retail,14.7,78,24.2,6.1,2025,5,1,0,Mid ($100-150k)
AIJOB0579,Data Engineer (AI),Data Engineering,Lead (10+ yrs),2,PhD,183000,Netherlands,Hybrid,Startup (1-50),Consulting,16.9,88,13.6,7.7,2026,3,1,0,Upper-Mid ($150-200k)
AIJOB0580,AI Security Engineer,Security,Entry (0-2 yrs),3,Bachelor's,140000,India,Hybrid,Enterprise (5000+),Government,9.8,80,23.7,8.7,2026,1,1,0,Mid ($100-150k)
AIJOB0581,Prompt Engineer,AI Engineering,Senior (6-9 yrs),5,PhD,205000,USA,Fully Remote,SME (51-500),Retail,8.4,82,11.9,8.6,2026,1,1,1,Senior ($200-300k)
AIJOB0582,Multimodal AI Engineer,AI Engineering,Entry (0-2 yrs),9,Bootcamp/Self-taught,160000,France,On-site,Mid-size (501-5000),Automotive,11.2,90,6.6,7.1,2026,2,0,0,Upper-Mid ($150-200k)
AIJOB0583,AI Business Analyst,Business,Senior (6-9 yrs),6,Associate's,149000,Netherlands,Fully Remote,Big Tech (FAANG+),Education,13,78,18.3,6.6,2025,7,1,0,Mid ($100-150k)
AIJOB0584,ML Engineer,AI Engineering,Lead (10+ yrs),4,Associate's,120000,India,Hybrid,Startup (1-50),Consulting,9.6,97,57.7,8.4,2026,2,1,0,Mid ($100-150k)
AIJOB0585,AI Compliance Manager,Governance,Lead (10+ yrs),5,Master's,240000,USA,Hybrid,Mid-size (501-5000),Finance,9.8,68,9,9,2026,2,1,0,Senior ($200-300k)
AIJOB0586,Robotics Engineer (AI),Robotics,Mid (3-5 yrs),7,Bootcamp/Self-taught,132000,Netherlands,Fully Remote,Mid-size (501-5000),Education,10.9,76,28.1,6.6,2026,2,1,0,Mid ($100-150k)
AIJOB0587,MLOps Engineer,ML Operations,Senior (6-9 yrs),8,Bootcamp/Self-taught,312000,USA,On-site,Big Tech (FAANG+),Consulting,10.2,93,59.5,7.9,2025,10,0,0,Elite (>$300k)
AIJOB0588,Generative AI Engineer,AI Engineering,Senior (6-9 yrs),6,Associate's,150000,Netherlands,Fully Remote,Startup (1-50),Manufacturing,10.4,95,49.5,8.7,2025,3,1,1,Mid ($100-150k)
AIJOB0589,MLOps Engineer,ML Operations,Mid (3-5 yrs),4,Associate's,142000,USA,Fully Remote,Startup (1-50),Education,8.7,93,69.6,8.6,2026,3,1,0,Mid ($100-150k)
AIJOB0590,AI Ethics Officer,Governance,Lead (10+ yrs),12,PhD,202000,Australia,Fully Remote,Startup (1-50),Government,15.3,72,6,7.5,2026,3,1,0,Senior ($200-300k)
AIJOB0591,AI Agent Developer,AI Engineering,Entry (0-2 yrs),4,Bachelor's,155000,Switzerland,Fully Remote,Enterprise (5000+),Automotive,10.1,96,22.1,8.4,2025,12,1,1,Upper-Mid ($150-200k)
